language,query,medicine,intent
kn,Losartan ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Losartan,uses
kn,Losartan ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Losartan,uses
kn,Losartan ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Losartan,side_effects
kn,Losartan ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Losartan,side_effects
kn,Losartan ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Losartan,side_effects
kn,Losartan ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Losartan,contraindications
kn,Losartan ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Losartan,contraindications
kn,ಯಾರು Losartan ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Losartan,contraindications
kn,Losartan ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Losartan,warnings
kn,Losartan ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Losartan,warnings
kn,Losartan ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Losartan,warnings
kn,Losartan ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Losartan,interactions
kn,Losartan ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Losartan,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Losartan ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Losartan,interactions
kn,Losartan ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Losartan,dosage
kn,Losartan ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Losartan,dosage
kn,Losartan ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Losartan,dosage
kn,Enalapril ಎಂದರೇನು?,Enalapril,medicine_info
kn,Enalapril ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Enalapril,medicine_info
kn,Enalapril ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Enalapril,medicine_info
kn,Enalapril ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Enalapril,uses
kn,Enalapril ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Enalapril,uses
kn,Enalapril ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Enalapril,uses
kn,Enalapril ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Enalapril,side_effects
kn,Enalapril ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Enalapril,side_effects
kn,Enalapril ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Enalapril,side_effects
kn,Enalapril ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Enalapril,contraindications
kn,Enalapril ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Enalapril,contraindications
kn,ಯಾರು Enalapril ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Enalapril,contraindications
kn,Enalapril ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Enalapril,warnings
kn,Enalapril ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Enalapril,warnings
kn,Enalapril ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Enalapril,warnings
kn,Enalapril ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Enalapril,interactions
kn,Enalapril ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Enalapril,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Enalapril ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Enalapril,interactions
kn,Enalapril ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Enalapril,dosage
kn,Enalapril ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Enalapril,dosage
kn,Enalapril ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Enalapril,dosage
kn,Telmisartan ಎಂದರೇನು?,Telmisartan,medicine_info
kn,Telmisartan ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Telmisartan,medicine_info
kn,Telmisartan ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Telmisartan,medicine_info
kn,Telmisartan ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Telmisartan,uses
kn,Telmisartan ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Telmisartan,uses
kn,Telmisartan ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Telmisartan,uses
kn,Telmisartan ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Telmisartan,side_effects
kn,Telmisartan ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Telmisartan,side_effects
kn,Telmisartan ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Telmisartan,side_effects
kn,Telmisartan ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Telmisartan,contraindications
kn,Telmisartan ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Telmisartan,contraindications
kn,ಯಾರು Telmisartan ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Telmisartan,contraindications
kn,Telmisartan ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Telmisartan,warnings
kn,Telmisartan ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Telmisartan,warnings
kn,Telmisartan ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Telmisartan,warnings
kn,Telmisartan ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Telmisartan,interactions
kn,Telmisartan ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Telmisartan,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Telmisartan ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Telmisartan,interactions
kn,Telmisartan ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Telmisartan,dosage
kn,Telmisartan ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Telmisartan,dosage
kn,Telmisartan ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Telmisartan,dosage
kn,Hydrochlorothiazide ಎಂದರೇನು?,Hydrochlorothiazide,medicine_info
kn,Hydrochlorothiazide ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Hydrochlorothiazide,medicine_info
kn,Hydrochlorothiazide ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Hydrochlorothiazide,medicine_info
kn,Hydrochlorothiazide ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Hydrochlorothiazide,uses
kn,Hydrochlorothiazide ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Hydrochlorothiazide,uses
kn,Hydrochlorothiazide ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Hydrochlorothiazide,uses
kn,Hydrochlorothiazide ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Hydrochlorothiazide,side_effects
kn,Hydrochlorothiazide ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Hydrochlorothiazide,side_effects
kn,Hydrochlorothiazide ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Hydrochlorothiazide,side_effects
kn,Hydrochlorothiazide ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Hydrochlorothiazide,contraindications
kn,Hydrochlorothiazide ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Hydrochlorothiazide,contraindications
kn,ಯಾರು Hydrochlorothiazide ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Hydrochlorothiazide,contraindications
kn,Hydrochlorothiazide ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Hydrochlorothiazide,warnings
kn,Hydrochlorothiazide ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Hydrochlorothiazide,warnings
kn,Hydrochlorothiazide ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Hydrochlorothiazide,warnings
kn,Hydrochlorothiazide ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Hydrochlorothiazide,interactions
kn,Hydrochlorothiazide ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Hydrochlorothiazide,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Hydrochlorothiazide ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Hydrochlorothiazide,interactions
kn,Hydrochlorothiazide ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Hydrochlorothiazide,dosage
kn,Hydrochlorothiazide ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Hydrochlorothiazide,dosage
kn,Hydrochlorothiazide ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Hydrochlorothiazide,dosage
kn,Atenolol ಎಂದರೇನು?,Atenolol,medicine_info
kn,Atenolol ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Atenolol,medicine_info
kn,Atenolol ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Atenolol,medicine_info
kn,Atenolol ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Atenolol,uses
kn,Atenolol ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Atenolol,uses
kn,Atenolol ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Atenolol,uses
kn,Atenolol ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Atenolol,side_effects
kn,Atenolol ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Atenolol,side_effects
kn,Atenolol ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Atenolol,side_effects
kn,Atenolol ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Atenolol,contraindications
kn,Atenolol ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Atenolol,contraindications
kn,ಯಾರು Atenolol ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Atenolol,contraindications
kn,Atenolol ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Atenolol,warnings
kn,Atenolol ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Atenolol,warnings
kn,Atenolol ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Atenolol,warnings
kn,Atenolol ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Atenolol,interactions
kn,Atenolol ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Atenolol,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Atenolol ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Atenolol,interactions
kn,Atenolol ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Atenolol,dosage
kn,Atenolol ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Atenolol,dosage
kn,Atenolol ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Atenolol,dosage
kn,Ramipril ಎಂದರೇನು?,Ramipril,medicine_info
kn,Ramipril ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Ramipril,medicine_info
kn,Ramipril ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Ramipril,medicine_info
kn,Ramipril ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Ramipril,uses
kn,Ramipril ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Ramipril,uses
kn,Ramipril ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Ramipril,uses
kn,Ramipril ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Ramipril,side_effects
kn,Ramipril ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Ramipril,side_effects
kn,Ramipril ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Ramipril,side_effects
kn,Ramipril ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Ramipril,contraindications
kn,Ramipril ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Ramipril,contraindications
kn,ಯಾರು Ramipril ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Ramipril,contraindications
kn,Ramipril ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Ramipril,warnings
kn,Ramipril ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Ramipril,warnings
kn,Ramipril ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Ramipril,warnings
kn,Ramipril ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Ramipril,interactions
kn,Ramipril ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Ramipril,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Ramipril ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Ramipril,interactions
kn,Ramipril ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Ramipril,dosage
kn,Ramipril ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Ramipril,dosage
kn,Ramipril ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Ramipril,dosage
kn,Chlorthalidone ಎಂದರೇನು?,Chlorthalidone,medicine_info
kn,Chlorthalidone ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Chlorthalidone,medicine_info
kn,Chlorthalidone ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Chlorthalidone,medicine_info
kn,Chlorthalidone ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Chlorthalidone,uses
kn,Chlorthalidone ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Chlorthalidone,uses
kn,Chlorthalidone ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Chlorthalidone,uses
kn,Chlorthalidone ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Chlorthalidone,side_effects
kn,Chlorthalidone ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Chlorthalidone,side_effects
kn,Chlorthalidone ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Chlorthalidone,side_effects
kn,Chlorthalidone ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Chlorthalidone,contraindications
kn,Chlorthalidone ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Chlorthalidone,contraindications
kn,ಯಾರು Chlorthalidone ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Chlorthalidone,contraindications
kn,Chlorthalidone ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Chlorthalidone,warnings
kn,Chlorthalidone ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Chlorthalidone,warnings
kn,Chlorthalidone ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Chlorthalidone,warnings
kn,Chlorthalidone ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Chlorthalidone,interactions
kn,Chlorthalidone ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Chlorthalidone,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Chlorthalidone ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Chlorthalidone,interactions
kn,Chlorthalidone ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Chlorthalidone,dosage
kn,Chlorthalidone ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Chlorthalidone,dosage
kn,Chlorthalidone ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Chlorthalidone,dosage
kn,Carvedilol ಎಂದರೇನು?,Carvedilol,medicine_info
kn,Carvedilol ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Carvedilol,medicine_info
kn,Carvedilol ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Carvedilol,medicine_info
kn,Carvedilol ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Carvedilol,uses
kn,Carvedilol ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Carvedilol,uses
kn,Carvedilol ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Carvedilol,uses
kn,Carvedilol ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Carvedilol,side_effects
kn,Carvedilol ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Carvedilol,side_effects
kn,Carvedilol ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Carvedilol,side_effects
kn,Carvedilol ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Carvedilol,contraindications
kn,Carvedilol ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Carvedilol,contraindications
kn,ಯಾರು Carvedilol ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Carvedilol,contraindications
kn,Carvedilol ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Carvedilol,warnings
kn,Carvedilol ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Carvedilol,warnings
kn,Carvedilol ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Carvedilol,warnings
kn,Carvedilol ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Carvedilol,interactions
kn,Carvedilol ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Carvedilol,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Carvedilol ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Carvedilol,interactions
kn,Carvedilol ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Carvedilol,dosage
kn,Carvedilol ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Carvedilol,dosage
kn,Carvedilol ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Carvedilol,dosage
kn,Clonidine ಎಂದರೇನು?,Clonidine,medicine_info
kn,Clonidine ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Clonidine,medicine_info
kn,Clonidine ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Clonidine,medicine_info
kn,Clonidine ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Clonidine,uses
kn,Clonidine ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Clonidine,uses
kn,Clonidine ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Clonidine,uses
kn,Clonidine ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Clonidine,side_effects
kn,Clonidine ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Clonidine,side_effects
kn,Clonidine ನಿಂದ ಯಾವ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು?,Clonidine,side_effects
kn,Clonidine ಅನ್ನು ಯಾರು ತೆಗೆದುಕೊಳ್ಳಬಾರದು?,Clonidine,contraindications
kn,Clonidine ಅನ್ನು ಯಾವಾಗ ಬಳಸಬಾರದು?,Clonidine,contraindications
kn,ಯಾರು Clonidine ಅನ್ನು ತಪ್ಪಿಸಬೇಕು?,Clonidine,contraindications
kn,Clonidine ಬಗ್ಗೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Clonidine,warnings
kn,Clonidine ಬಗ್ಗೆ ಯಾವುದೇ ಎಚ್ಚರಿಕೆಗಳಿವೆಯೇ?,Clonidine,warnings
kn,Clonidine ತೆಗೆದುಕೊಳ್ಳುವಾಗ ನಾನು ಯಾವುದರ ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು?,Clonidine,warnings
kn,Clonidine ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡುತ್ತದೆಯೇ?,Clonidine,interactions
kn,Clonidine ಇತರ ಔಷಧಿಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಬಹುದೇ?,Clonidine,interactions
kn,ಯಾವ ಔಷಧಿಗಳು Clonidine ಜೊತೆ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಾಡಬಹುದು?,Clonidine,interactions
kn,Clonidine ಅನ್ನು ಹೇಗೆ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,Clonidine,dosage
kn,Clonidine ಅನ್ನು ಹೇಗೆ ಬಳಸಬೇಕು?,Clonidine,dosage
kn,Clonidine ನ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಏನು?,Clonidine,dosage
kn,Ibuprofen ಎಂದರೇನು?,Ibuprofen,medicine_info
kn,Ibuprofen ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ.,Ibuprofen,medicine_info
kn,Ibuprofen ಬಗ್ಗೆ ನಾನು ಏನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು?,Ibuprofen,medicine_info
kn,Ibuprofen ಅನ್ನು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸುತ್ತಾರೆ?,Ibuprofen,uses
kn,Ibuprofen ಏಕೆ ಬಳಸಲಾಗುತ್ತದೆ?,Ibuprofen,uses
kn,Ibuprofen ಯಾವ ಕಾಯಿಲೆಗೆ ಬಳಸಲಾಗುತ್ತದೆ?,Ibuprofen,uses
kn,Ibuprofen ನ ಅಡ್ಡ ಪರಿಣಾಮಗಳು ಯಾವುವು?,Ibuprofen,side_effects
kn,Ibuprofen ಅಡ್ಡ ಪರಿಣಾಮಗಳನ್ನು ಉಂಟುಮಾಡಬಹುದೇ?,Ibuprofen,side_effects
